country,country_code,iso2,source,Date,Song,Artist,songID,youtube_songID,youtube_videoID,youtube_video_type,youtube_search_match_score,youtube_title,youtube_duration
South Korea,KOR,KR,Melon Chart,1997,그녀를 위해,이정봉,그녀를 위해₩이정봉,그녀를 위해₩이정봉,iyPNw6UZzq4,youtube music,1.0,그녀를 위해,
South Korea,KOR,KR,Melon Chart,1988,이별이란 없는거야 (응답하라 1988 삽입곡),최성원,이별이란 없는거야 (응답하라 1988 삽입곡)₩최성원,There is No Farewell₩Choi Sung Won,TxWNuahKj_Q,youtube music,0.0,There is No Farewell,274.0
South Korea,KOR,KR,Melon Chart,1983,모두가 천사라면 (Cf - 맛있는 비타치즈),전영,모두가 천사라면 (cf - 맛있는 비타치즈)₩전영,전영 - 모두가 천사라면 (Il ballo del qua qua) 1983₩메종[ph9002],SGPJ1DPQ4Pk,youtube video,0.34,전영 - 모두가 천사라면 (Il ballo del qua qua) 1983,178.0
South Korea,KOR,KR,Melon Chart,1995,갈채,최용준,갈채₩최용준,갈채₩최용준,CjIQ3-2z8qk,youtube music,1.0,갈채,
South Korea,KOR,KR,Melon Chart,2000,풍변기곡(風變旗曲),룰라,풍변기곡(風變旗曲)₩룰라,Sound of Flag Blowing in the Wind₩Roo'Ra,1FSUVPOX2Gs,youtube music,0.0,Sound of Flag Blowing in the Wind,240.0
South Korea,KOR,KR,Melon Chart,1995,상심,R.ef,상심₩r.ef,상심₩R.ef,mxjQIM1fUXQ,youtube video,1.0,상심,
South Korea,KOR,KR,Melon Chart,1964,떠날때는 말없이,현미,떠날때는 말없이₩현미,떠날때는 말없이₩현미,1ttSbm7kkw4,youtube music,1.0,떠날때는 말없이,
South Korea,KOR,KR,Melon Chart,2001,추락,백지영,추락₩백지영,추락₩백지영,D5nv8XfNtvg,youtube music,1.0,추락,
South Korea,KOR,KR,Melon Chart,1999,그대는 모릅니다,이승환,그대는 모릅니다₩이승환,그대는 모릅니다₩이승환,8JBHnDgCREU,youtube video,1.0,그대는 모릅니다,
South Korea,KOR,KR,Melon Chart,1969,가을이 오기전에,이영숙,가을이 오기전에₩이영숙,가을이 오기전에₩이영숙,L9sNR4kCfGU,youtube music,1.0,가을이 오기전에,
South Korea,KOR,KR,Melon Chart,1997,운명,쿨 (Cool),운명₩쿨 (cool),운명₩쿨 (Cool),Wbjqdr1ILtw,youtube music,1.0,운명,
South Korea,KOR,KR,Melon Chart,2005,Y (Please Tell Me Why),프리스타일,y (please tell me why)₩프리스타일,Y (Please Tell Me Why)₩프리스타일,dYIT_jeUBKg,youtube video,1.0,Y (Please Tell Me Why),
South Korea,KOR,KR,Melon Chart,1994,어색한 느낌,잼,어색한 느낌₩잼,어색한 느낌₩잼 (ZAM),lTuro1zlQdM,youtube music,0.7,어색한 느낌,229.0
South Korea,KOR,KR,Melon Chart,2005,눈물잔,박상민,눈물잔₩박상민,눈물잔₩박상민,g7NikGjIPm4,youtube video,1.0,눈물잔,
South Korea,KOR,KR,Melon Chart,1971,참사랑,김상희,참사랑₩김상희,참사랑₩김상희,_xGF2FJcWf8,youtube music,1.0,참사랑,
South Korea,KOR,KR,Melon Chart,2004,Sky,러브홀릭,sky₩러브홀릭,Sky₩러브홀릭,_hz3VF3p88Y,youtube music,1.0,Sky,
South Korea,KOR,KR,Melon Chart,1991,잠깐만,주현미,잠깐만₩주현미,잠깐만₩주현미,Vs3st9RBQ9c,youtube music,1.0,잠깐만,
South Korea,KOR,KR,Melon Chart,2009,Gee,소녀시대,gee₩소녀시대,Gee₩소녀시대,qizghQs4K6E,youtube music,1.0,Gee,
South Korea,KOR,KR,Melon Chart,1975,잊으리,이승연,잊으리₩이승연,잊으리₩이승연,UYrYhF5K1dY,youtube music,1.0,잊으리,
South Korea,KOR,KR,Melon Chart,2001,파도,유엔,파도₩유엔,파도₩유엔,QOnlj2HnxhY,youtube music,1.0,파도,
South Korea,KOR,KR,Melon Chart,1988,바라볼 수 없는 그대,양수경,바라볼 수 없는 그대₩양수경,바라볼 수 없는 그대₩양수경,0tp6MOL3b1Y,youtube music,1.0,바라볼 수 없는 그대,
South Korea,KOR,KR,Melon Chart,1999,아름답게 사랑하는 날까지,김경호,아름답게 사랑하는 날까지₩김경호,아름답게 사랑하는 날까지 - 금지된 사랑 2₩Kim Kyung Ho,xK7_b2MbJ-E,youtube music,0.5,아름답게 사랑하는 날까지 - 금지된 사랑 2,288.0
South Korea,KOR,KR,Melon Chart,1976,아내에게 바치는 노래,하수영,아내에게 바치는 노래₩하수영,아내에게 바치는 노래₩하수영,dG8V6AeDkDA,youtube music,1.0,아내에게 바치는 노래,
South Korea,KOR,KR,Melon Chart,1994,그대 사랑안에 머물러,김정민,그대 사랑안에 머물러₩김정민,그대 사랑안에 머물러₩김정민,Dz6jGUal1Q4,youtube music,1.0,그대 사랑안에 머물러,
South Korea,KOR,KR,Melon Chart,1995,너의 곁에 있고 싶어,신효범,너의 곁에 있고 싶어₩신효범,너의 곁에 있고 싶어₩신효범,_NTtm6stTB8,youtube music,1.0,너의 곁에 있고 싶어,
South Korea,KOR,KR,Melon Chart,1979,누구라도 그러하듯이,배인숙,누구라도 그러하듯이₩배인숙,누구라도 그러하듯이₩배인숙,4p0BrvMFClA,youtube music,1.0,누구라도 그러하듯이,
South Korea,KOR,KR,Melon Chart,1997,그녀는...,레드플러스,그녀는...₩레드플러스,She Is₩Red Plus,HEr2MR9amaU,youtube music,0.0,She Is,280.0
South Korea,KOR,KR,Melon Chart,1973,안녕하세요,장미화,안녕하세요₩장미화,안녕하세요₩장미화,TM57MkDFyg0,youtube music,1.0,안녕하세요,
South Korea,KOR,KR,Melon Chart,1984,이별 뒤의 이야기,이용,이별 뒤의 이야기₩이용,이별뒤의 이야기₩이용,oTN4_HcO24A,youtube music,0.86,이별뒤의 이야기,
South Korea,KOR,KR,Melon Chart,1977,타국에서,이미자,타국에서₩이미자,타국에서₩이미자,nP8y6wsirJg,youtube music,1.0,타국에서,
South Korea,KOR,KR,Melon Chart,1970,무정한여인,배성,무정한여인₩배성,무정한 여인₩배성,tJyvO4hLCxc,youtube music,0.8,무정한 여인,
South Korea,KOR,KR,Melon Chart,1994,일어나,김광석,일어나₩김광석,일어나₩김광석,Y2-XdXC3WXk,youtube music,1.0,일어나,
South Korea,KOR,KR,Melon Chart,1988,분홍립스틱,강애리자,분홍립스틱₩강애리자,분홍립스틱₩강애리자,x2N2cDPscJQ,youtube music,1.0,분홍립스틱,
South Korea,KOR,KR,Melon Chart,2000,Rain,이적,rain₩이적,Rain₩이적,qhAKk7Z0XBA,youtube music,1.0,Rain,
South Korea,KOR,KR,Melon Chart,1989,약속은 바람처럼,민해경,약속은 바람처럼₩민해경,약속은 바람처럼₩민해경,OAbtCALGla4,youtube music,1.0,약속은 바람처럼,
South Korea,KOR,KR,Melon Chart,1991,너에게 들려주고 싶은 이야기,015b,너에게 들려주고 싶은 이야기₩015b,너에게 들려주고 싶은 이야기₩공일오비(015B),N47vUk4YZFk,youtube music,0.82,너에게 들려주고 싶은 이야기,
South Korea,KOR,KR,Melon Chart,1983,밀양머슴아리랑,한규철,밀양머슴아리랑₩한규철,밀양머슴아리랑  한규철₩손덕규,rRSTKAg_R4g,youtube video,0.8,밀양머슴아리랑  한규철,
South Korea,KOR,KR,Melon Chart,1987,사랑하기 때문에,유재하,사랑하기 때문에₩유재하,사랑하기 때문에₩유재하,oEaxVe-g8aw,youtube music,1.0,사랑하기 때문에,
South Korea,KOR,KR,Melon Chart,1984,불티,전영록,불티₩전영록,불티₩전영록,W1rZo0sdlGE,youtube music,1.0,불티,
South Korea,KOR,KR,Melon Chart,1987,"그래요, 잘못은 내게 있어요",이선희,"그래요, 잘못은 내게 있어요₩이선희","♥그래요,잘못은 내게 있어요 이선희₩길성배",O3GjOImFp2A,youtube video,0.8,"♥그래요,잘못은 내게 있어요 이선희",
South Korea,KOR,KR,Melon Chart,1979,영일만 친구,최백호,영일만 친구₩최백호,영일만 친구₩최백호,DpMXzuI9MVY,youtube music,1.0,영일만 친구,
South Korea,KOR,KR,Melon Chart,2005,세월의 흔적 다 버리고,신화,세월의 흔적 다 버리고₩신화,세월의 흔적 다 버리고₩SHINHWA & LYn,q1UawQOhs1Y,youtube video,0.62,세월의 흔적 다 버리고,323.0
South Korea,KOR,KR,Melon Chart,1978,환상,윤세원,환상₩윤세원,환상₩윤세원,6YadwUC_vcw,youtube music,1.0,환상,
South Korea,KOR,KR,Melon Chart,2002,사랑해도 헤어질 수 있다면...,신승훈,사랑해도 헤어질 수 있다면...₩신승훈,사랑해도 헤어질수 있다면...₩신승훈,gMXRDVxLgBo,youtube music,0.92,사랑해도 헤어질수 있다면...,
South Korea,KOR,KR,Melon Chart,1997,다시 돌아온 그대 위해,Various Artists,다시 돌아온 그대 위해₩various artists,Various Artists_다시 돌아온 그대 위해_M/V_1997₩Music of Crom,W_7VitGSSSM,youtube video,0.65,Various Artists_다시 돌아온 그대 위해_M/V_1997,266.0
South Korea,KOR,KR,Melon Chart,1968,가지를 마오,강소희,가지를 마오₩강소희,가지를 마오₩강소희,Y4ovmlYZ4E0,youtube music,1.0,가지를 마오,
South Korea,KOR,KR,Melon Chart,2009,냉면,명카드라이브,냉면₩명카드라이브,냉면₩명카드라이브,IWYGE6fY594,youtube music,1.0,냉면,
South Korea,KOR,KR,Melon Chart,1975,모든 것 끝난 뒤,이수만,모든 것 끝난 뒤₩이수만,모든 것 끝난 뒤₩이수만,8635uxFM_qk,youtube music,1.0,모든 것 끝난 뒤,
South Korea,KOR,KR,Melon Chart,1969,사랑은 계절따라,박건,사랑은 계절따라₩박건,사랑은 계절따라₩박건,c1UAzNwEsxw,youtube music,1.0,사랑은 계절따라,
South Korea,KOR,KR,Melon Chart,1995,흥보가 기가막혀,육각수,흥보가 기가막혀₩육각수,흥보가 기가막혀₩육각수밴드,N3A_oqohNWk,youtube music,0.92,흥보가 기가막혀,
South Korea,KOR,KR,Melon Chart,2005,눈물이 나요,조성모,눈물이 나요₩조성모,눈물이 나요₩조성모,DKN542kqXFs,youtube music,1.0,눈물이 나요,
South Korea,KOR,KR,Melon Chart,1990,그때 그날로,장호철,그때 그날로₩장호철,그때 그날로₩장호철,vO0zsk20H-o,youtube music,1.0,그때 그날로,
South Korea,KOR,KR,Melon Chart,1994,Paradise,모노,paradise₩모노,Paradise₩도후,i-UHX5KZv0I,youtube music,0.8,Paradise,
South Korea,KOR,KR,Melon Chart,1995,어떤 그리움,이은미,어떤 그리움₩이은미,어떤 그리움₩이은미,-Tdlo32YZK0,youtube music,1.0,어떤 그리움,
South Korea,KOR,KR,Melon Chart,1985,그대 먼곳에,마음과 마음,그대 먼곳에₩마음과 마음,그대 먼곳에₩마음과마음,zc7yvS-R-EM,youtube music,0.87,그대 먼곳에,
South Korea,KOR,KR,Melon Chart,1999,실루엣,김현정,실루엣₩김현정,실루엣₩김현정,9E2noCTg86w,youtube music,1.0,실루엣,
South Korea,KOR,KR,Melon Chart,1985,고독한연인,김수희,고독한연인₩김수희,고독한 연인₩김수희,EIrE3UdMAPE,youtube music,0.82,고독한 연인,
South Korea,KOR,KR,Melon Chart,1989,후인,최성수,후인₩최성수,후인₩최성수,F9ZnI7ndM0Y,youtube music,1.0,후인,
South Korea,KOR,KR,Melon Chart,1989,마지막 콘서트,이승철,마지막 콘서트₩이승철,마지막 콘서트₩이승철,LNtC-7E_Cl4,youtube music,1.0,마지막 콘서트,
South Korea,KOR,KR,Melon Chart,1980,실비 오는 소리에,이영화,실비 오는 소리에₩이영화,실비 오는 소리에₩이영화,kJO2nLGj0qs,youtube music,1.0,실비 오는 소리에,
South Korea,KOR,KR,Melon Chart,1984,나는 행복한 사람,이문세,나는 행복한 사람₩이문세,나는 행복한 사람₩이문세,O-yD_CIjyi0,youtube music,1.0,나는 행복한 사람,
South Korea,KOR,KR,Melon Chart,2002,출국 (出國),하림,출국 (出國)₩하림,출국₩Harim,1o9sAvnEujY,youtube music,0.25,출국,275.0
South Korea,KOR,KR,Melon Chart,1984,물같은 사랑,최혜영,물같은 사랑₩최혜영,최혜영 - 물같은 사랑₩이호관,WGsQ8qRjW7k,youtube video,0.67,최혜영 - 물같은 사랑,203.0
South Korea,KOR,KR,Melon Chart,2000,One Love,원타임,one love₩원타임,One Love₩원타임,Bzv4XX0lUDc,youtube video,1.0,One Love,
South Korea,KOR,KR,Melon Chart,1993,너에게로 가는 길,장동건,너에게로 가는 길₩장동건,너에게로 가는 길₩장동건,P31No2t4kfI,youtube music,1.0,너에게로 가는 길,
South Korea,KOR,KR,Melon Chart,1994,남겨진 독백,김종서,남겨진 독백₩김종서,남겨진 독백₩김종서,_U4qx2CYiAE,youtube music,1.0,남겨진 독백,
South Korea,KOR,KR,Melon Chart,1998,세상이 그대를 속일지라도,김장훈,세상이 그대를 속일지라도₩김장훈,세상이 그대를 속일지라도₩김장훈,FFSGzRHjo8E,youtube music,1.0,세상이 그대를 속일지라도,
South Korea,KOR,KR,Melon Chart,2006,사랑은,더 네임,사랑은₩더 네임,사랑하나₩더 네임,8qw6euhAzIg,youtube music,0.67,사랑하나,200.0
South Korea,KOR,KR,Melon Chart,1988,사랑 먼저 할래요,김영,사랑 먼저 할래요₩김영,사랑 먼저 할래요₩김영,osmyXhIcJSo,youtube music,1.0,사랑 먼저 할래요,
South Korea,KOR,KR,Melon Chart,1981,별이여 사랑이여,사랑의 하모니,별이여 사랑이여₩사랑의 하모니,별이여 사랑이여₩사랑의 하모니,LBix5Z0Bjkg,youtube music,1.0,별이여 사랑이여,
South Korea,KOR,KR,Melon Chart,1985,벌거숭이,벌거숭이,벌거숭이₩벌거숭이,Daredevil₩ZICO,S-6oQyf7oG8,youtube music,0.0,Daredevil,252.0
South Korea,KOR,KR,Melon Chart,2007,"Any Star (Feat. 이준기)(Cf - 애니콜 애니스타 `이효리, `이준기`편)",이효리,"any star (feat. 이준기)(cf - 애니콜 애니스타 `이효리, `이준기`편)₩이효리",Any Star - 이효리  LEE HYORI₩iminkkim,9t8bHy3Yr-g,youtube video,0.31,Any Star - 이효리  LEE HYORI,545.0
South Korea,KOR,KR,Melon Chart,2003,Break Away,빅마마,break away₩빅마마,Break Away₩빅마마,tKv1E7ITA3c,youtube music,1.0,Break Away,
South Korea,KOR,KR,Melon Chart,1978,아기곰,권태수,아기곰₩권태수,아기곰₩권태수,q_ZvMVkAzmg,youtube music,1.0,아기곰,
South Korea,KOR,KR,Melon Chart,1991,몇미터 앞에 두고,김상배,몇미터 앞에 두고₩김상배,몇미터 앞에 두고₩김상배,3rerzeo-ok0,youtube music,1.0,몇미터 앞에 두고,
South Korea,KOR,KR,Melon Chart,1979,여러분,윤복희,여러분₩윤복희,여러분₩윤복희,NrxP1EI8O4s,youtube music,1.0,여러분,
South Korea,KOR,KR,Melon Chart,1970,람디담디담,패티김,람디담디담₩패티김,람디담디담₩패티김,NaJuwwIu7iI,youtube music,1.0,람디담디담,
South Korea,KOR,KR,Melon Chart,1997,나는 나,주주 클럽,나는 나₩주주 클럽,나는 나₩주다인,sOTGGlBrnpA,youtube music,0.62,나는 나,202.0
South Korea,KOR,KR,Melon Chart,2008,너 때문에,브라운 아이즈,너 때문에₩브라운 아이즈,너 때문에₩브라운 아이즈 (Brown Eyes),UaBnVx8ZH_o,youtube music,0.65,너 때문에,252.0
South Korea,KOR,KR,Melon Chart,1996,지금 이대로,Us,지금 이대로₩us,just like now₩Wol-A,5R1ms71-FpA,youtube music,0.077,just like now,154.0
South Korea,KOR,KR,Melon Chart,1972,두개의 작은 별,윤형주,두개의 작은 별₩윤형주,두개의 작은 별₩윤형주,WCi7ZKIwYJI,youtube music,1.0,두개의 작은 별,
South Korea,KOR,KR,Melon Chart,1981,바람이려오,이용,바람이려오₩이용,바람이려오₩이용,sJsrki5_TE4,youtube music,1.0,바람이려오,
South Korea,KOR,KR,Melon Chart,1988,추억,전영록,추억₩전영록,추억₩전영록,9eVUsN2OFUo,youtube music,1.0,추억,
South Korea,KOR,KR,Melon Chart,1984,불씨,신형원,불씨₩신형원,불씨₩신형원,n26VbD8Bkqk,youtube music,1.0,불씨,
South Korea,KOR,KR,Melon Chart,1990,추억의 책장을 넘기면,이선희,추억의 책장을 넘기면₩이선희,추억의 책장을 넘기면₩이선희,1mCQ_t3Z_ZQ,youtube music,1.0,추억의 책장을 넘기면,
South Korea,KOR,KR,Melon Chart,2005,보통여자,린,보통여자₩린,보통여자₩최유나,G40-Ty9oqAA,youtube music,0.67,보통여자,209.0
South Korea,KOR,KR,Melon Chart,2007,Love Love Love (Feat. Yoong Jin Of Casker),에픽 하이 (Epik High),love love love (feat. yoong jin of casker)₩에픽 하이 (epik high),Love Love Love (Feat. Yoong Jin of Casker)₩에픽하이(EPIK HIGH),qdr0fZbuffY,youtube video,0.95,Love Love Love (Feat. Yoong Jin of Casker),
South Korea,KOR,KR,Melon Chart,1989,출발,어떤날,출발₩어떤날,출발₩어떤날,5KBLLcfIXI8,youtube music,1.0,출발,
South Korea,KOR,KR,Melon Chart,2002,"Bravo, My Life!",봄여름가을겨울,"bravo, my life!₩봄여름가을겨울",봄여름가을겨울 - 브라보 마이 라이프 | SSaW - Bravo My Life | 春夏秋冬 - 为我的生活喝彩 2012 Official MV₩SSaW Entertainment,incePhUI96g,youtube video,0.29,봄여름가을겨울 - 브라보 마이 라이프 | SSaW - Bravo My Life | 春夏秋冬 - 为我的生活喝彩 2012 Official MV,288.0
South Korea,KOR,KR,Melon Chart,1975,등불,4월과 5월,등불₩4월과 5월,등불₩4월과 5월,Ks5MFba1AnY,youtube music,1.0,등불,
South Korea,KOR,KR,Melon Chart,1990,솔직할 수 있도록,최성원,솔직할 수 있도록₩최성원,솔직할 수 있도록₩최성원,ufCGk3EnhKg,youtube music,1.0,솔직할 수 있도록,
South Korea,KOR,KR,Melon Chart,2007,사랑이 그래요,오종혁,사랑이 그래요₩오종혁,사랑이 그래요₩오종혁,fRiwNBcKFUU,youtube music,1.0,사랑이 그래요,
South Korea,KOR,KR,Melon Chart,1968,가을의 연인,태원,가을의 연인₩태원,가을의 연인₩태원,Sqm-FPaVUc0,youtube music,1.0,가을의 연인,
South Korea,KOR,KR,Melon Chart,1984,그대는 나의 인생,한울타리,그대는 나의 인생₩한울타리,한울타리(최진희) - 그대는 나의 인생 1983₩메종[ph9002],CcR3oO9WH5g,youtube video,0.49,한울타리(최진희) - 그대는 나의 인생 1983,213.0
South Korea,KOR,KR,Melon Chart,1989,바람에 실려간 사랑 A,전영록,바람에 실려간 사랑 a₩전영록,바람에 실려간 사랑₩전영록,pGfXXbwdwnk,youtube music,0.93,바람에 실려간 사랑,
South Korea,KOR,KR,Melon Chart,1996,일생을,김현철,일생을₩김현철,일생을₩김현철,c2B34FplkmI,youtube music,1.0,일생을,
South Korea,KOR,KR,Melon Chart,1990,시청앞 지하철 역에서,동물원,시청앞 지하철 역에서₩동물원,시청앞 지하철 역에서₩동물원,_dBQrfAZK0g,youtube music,1.0,시청앞 지하철 역에서,
South Korea,KOR,KR,Melon Chart,2009,Ring Ding Dong,샤이니 (Shinee),ring ding dong₩샤이니 (shinee),Ring Ding Dong₩SHINee,i_eaPKbm00Q,youtube music,0.83,Ring Ding Dong,
South Korea,KOR,KR,Melon Chart,1993,아라비안 나이트 (Remake),김준선,아라비안 나이트 (remake)₩김준선,아라비안 나이트₩김준선,aNyekGt67Ag,youtube music,0.71,아라비안 나이트,207.0
South Korea,KOR,KR,Melon Chart,1985,슬퍼하지 말아요,강인엽,슬퍼하지 말아요₩강인엽,슬퍼하지 말아요₩강인엽,qu4behD5Mho,youtube music,1.0,슬퍼하지 말아요,
South Korea,KOR,KR,Melon Chart,2000,Run To You,Dj Doc,run to you₩dj doc,Run to You₩DJ DOC,pR5sDqm8Wys,youtube music,1.0,Run to You,
South Korea,KOR,KR,Melon Chart,2007,잔소리,더 넛츠 (The Nuts),잔소리₩더 넛츠 (the nuts),잔소리₩The Nuts,dfCD5F09slg,youtube music,0.69,잔소리,254.0
South Korea,KOR,KR,Melon Chart,2001,먼곳에서,박효신,먼곳에서₩박효신,먼곳에서₩박효신,6CO0SZaqUbQ,youtube music,1.0,먼곳에서,
South Korea,KOR,KR,Melon Chart,2006,입모양,이승기,입모양₩이승기,입모양₩이승기,DuLNOlI-LYE,youtube music,1.0,입모양,
South Korea,KOR,KR,Melon Chart,2006,Grace,이수영,grace₩이수영,Grace₩이수영,vPjojirVwG8,youtube video,1.0,Grace,
South Korea,KOR,KR,Melon Chart,2007,그녀를 사랑하지마,이효리,그녀를 사랑하지마₩이효리,이효리 - 그녀를 사랑하지마₩가요올드스쿨,Ti5kVEyiT_E,youtube video,0.67,이효리 - 그녀를 사랑하지마,222.0
South Korea,KOR,KR,Melon Chart,2004,고마웠다고...,팀,고마웠다고...₩팀,고마웠다고…₩Tim,5QAxl40xAQw,youtube music,0.44,고마웠다고…,227.0
South Korea,KOR,KR,Melon Chart,1990,입영열차안에서,김민우,입영열차안에서₩김민우,입영열차안에서₩김민우,oWZoA8WUJSg,youtube music,1.0,입영열차안에서,
South Korea,KOR,KR,Melon Chart,1968,여자의 일생,이미자,여자의 일생₩이미자,여자의 일생₩이미자,VwJ_bzylZ6A,youtube music,1.0,여자의 일생,
South Korea,KOR,KR,Melon Chart,1990,음악은 흐르고,조동진,음악은 흐르고₩조동진,음악은 흐르고₩조동진,SzcS7f-CPv8,youtube music,1.0,음악은 흐르고,
South Korea,KOR,KR,Melon Chart,1967,나는 곰이다,최희준,나는 곰이다₩최희준,나는 곰이다₩최희준,3aObh_4RfIY,youtube music,1.0,나는 곰이다,
South Korea,KOR,KR,Melon Chart,1998,향수 (그때가 그리워),여행스케치,향수 (그때가 그리워)₩여행스케치,여행스케치  향수(그때가 그리워)₩yd m,EWAwzRSbSfg,youtube video,0.72,여행스케치  향수(그때가 그리워),291.0
South Korea,KOR,KR,Melon Chart,1987,그집앞,이재성,그집앞₩이재성,[Official Audio] 이재성 - 그 집앞₩RIAK Official,REjihOI412o,youtube video,0.22,[Official Audio] 이재성 - 그 집앞,260.0
South Korea,KOR,KR,Melon Chart,2002,Memories... (Smiling Tears),윤미래,memories... (smiling tears)₩윤미래,윤미래 - Memories... (Smiling Tears)₩고고가,SiL1Pjd1WkM,youtube video,0.88,윤미래 - Memories... (Smiling Tears),
South Korea,KOR,KR,Melon Chart,1981,아직도 못다한 사랑,솔개 트리오,아직도 못다한 사랑₩솔개 트리오,아직도 못다한 사랑₩솔개 트리오,BPPx6n-bRdU,youtube video,1.0,아직도 못다한 사랑,
South Korea,KOR,KR,Melon Chart,2009,30분전 (Feat. 임정희),이현,30분전 (feat. 임정희)₩이현,이현-30분전 (Feat. 임정희)₩WAIL,6uqWNM-oqXU,youtube video,0.83,이현-30분전 (Feat. 임정희),
South Korea,KOR,KR,Melon Chart,1993,처음 사랑,유열,처음 사랑₩유열,처음사랑₩유열,hM9DagM-G18,youtube music,0.77,처음사랑,
South Korea,KOR,KR,Melon Chart,1991,내사랑 내곁에 (응답하라 1988 삽입곡),김현식,내사랑 내곁에 (응답하라 1988 삽입곡)₩김현식,김현식 - 내사랑 내곁에 (응답하라 1988 삽입곡) cover₩옥탑청춘,RInrEXiBFR8,youtube video,0.77,김현식 - 내사랑 내곁에 (응답하라 1988 삽입곡) cover,
South Korea,KOR,KR,Melon Chart,1978,머무는곳 그 어딜지 몰라도,박경희,머무는곳 그 어딜지 몰라도₩박경희,머무는곳 그 어딜지 몰라도₩박경희,6luQncisEQQ,youtube music,1.0,머무는곳 그 어딜지 몰라도,
South Korea,KOR,KR,Melon Chart,2007,남자야,먼데이 키즈,남자야₩먼데이 키즈,남자야₩먼데이 키즈,xeY3bRHZuHU,youtube music,1.0,남자야,
South Korea,KOR,KR,Melon Chart,1995,그리움만 쌓이네,노영심,그리움만 쌓이네₩노영심,그리움만 쌓이네₩여진,cbL5zntX1ww,youtube music,0.76,그리움만 쌓이네,
South Korea,KOR,KR,Melon Chart,1999,호기심,한스 밴드,호기심₩한스 밴드,호기심₩한스밴드,0pJV6xDZRMM,youtube music,0.8,호기심,
South Korea,KOR,KR,Melon Chart,1979,개구장이,산울림,개구장이₩산울림,개구장이   산울림₩류진,g24PWyEo41g,youtube video,0.74,개구장이   산울림,132.0
South Korea,KOR,KR,Melon Chart,2000,Id; Peace B,보아 (Boa),id; peace b₩보아 (boa),ID;Peace B₩보아 (BoA),xLlPM9mRlpY,youtube music,0.92,ID;Peace B,
South Korea,KOR,KR,Melon Chart,1990,정때문에,송대관,정때문에₩송대관,정때문에₩송대관,px31BZ-ePk8,youtube music,1.0,정때문에,
South Korea,KOR,KR,Melon Chart,1985,밤에 피는 장미,어우러기,밤에 피는 장미₩어우러기,밤에 피는 장미₩어우러기,m9itqXZLoS4,youtube music,1.0,밤에 피는 장미,
South Korea,KOR,KR,Melon Chart,2006,너에게 쓰는 편지 Part 2 (Feat. Lisa),Mc 몽,너에게 쓰는 편지 part 2 (feat. lisa)₩mc 몽,너에게 쓰는 편지 Part.2₩MC몽,bMZtlYj9Qqs,youtube music,0.65,너에게 쓰는 편지 Part.2,238.0
South Korea,KOR,KR,Melon Chart,1982,젊은날의 초상,젊은 연인들,젊은날의 초상₩젊은 연인들,심재영과 젊은연인들 - 젊은날의 초상 1982₩메종[ph9002],k_4eJzXLvqY,youtube video,0.46,심재영과 젊은연인들 - 젊은날의 초상 1982,208.0
South Korea,KOR,KR,Melon Chart,1985,사랑이란 말은 너무너무 흔해,임병수,사랑이란 말은 너무너무 흔해₩임병수,사랑이란 말은 너무너무 흔해₩임병수,Ik3rNvW-NWE,youtube music,1.0,사랑이란 말은 너무너무 흔해,
South Korea,KOR,KR,Melon Chart,1986,촛불잔치,이재성,촛불잔치₩이재성,촛불잔치₩이재성,KVK9ao5G8sA,youtube music,1.0,촛불잔치,
South Korea,KOR,KR,Melon Chart,1966,길잃은 철새,최희준,길잃은 철새₩최희준,길잃은 철새₩최희준,B8QrYLJCAzs,youtube music,1.0,길잃은 철새,
South Korea,KOR,KR,Melon Chart,1976,정주고 내가우네,Trippers,정주고 내가우네₩trippers,정주고 내가우네₩강진,_axq8VtIIfQ,youtube music,0.62,정주고 내가우네,158.0
South Korea,KOR,KR,Melon Chart,1975,휘파람을 부세요,정미조,휘파람을 부세요₩정미조,휘파람을 부세요₩정미조,HMUT32NbwfY,youtube music,1.0,휘파람을 부세요,
South Korea,KOR,KR,Melon Chart,2005,사랑인걸,모세,사랑인걸₩모세,사랑인걸₩모세,Daj54FQNbG8,youtube music,1.0,사랑인걸,
South Korea,KOR,KR,Melon Chart,1970,그사람 바보야,정훈희,그사람 바보야₩정훈희,그사람 바보야₩정훈희,4e6nY6rYSys,youtube music,1.0,그사람 바보야,
South Korea,KOR,KR,Melon Chart,1974,당신의 모든 것을,원프러스원,당신의 모든 것을₩원프러스원,당신의 모든 것을₩원프러스원,mg3Ld_jncQM,youtube music,1.0,당신의 모든 것을,
South Korea,KOR,KR,Melon Chart,1972,임과 함께,남진,임과 함께₩남진,임과 함께₩남진,hwGXntFBrP4,youtube music,1.0,임과 함께,
South Korea,KOR,KR,Melon Chart,1995,부디,윤종신,부디₩윤종신,부디₩윤종신,8ohz_fkS22Y,youtube music,1.0,부디,
South Korea,KOR,KR,Melon Chart,1997,Lonely Night,부활,lonely night₩부활,Lonely Night₩부활,rCD_g-UW5r4,youtube music,1.0,Lonely Night,
South Korea,KOR,KR,Melon Chart,1988,이별을 느낄때,임형순,이별을 느낄때₩임형순,이별을 느낄때 _ 임형순 (1987)₩ss ryu,IhBTnbbW00c,youtube video,0.56,이별을 느낄때 _ 임형순 (1987),235.0
