Date,Song,Artist,query_idx,official,topic,channel_artist_same,keywords,video_title,video_channel,video_url
8/4/1958,Op,The Honeycones,2,False,True,True,True,op,the honeycones - topic,https://www.youtube.com/watch?v=CYwsllZNTtM
8/4/1958,"Baubles, Bangles And Beads",The Kirby Stone Four,2,False,True,True,True,"baubles, bangles and beads",the kirby stone four - topic,https://www.youtube.com/watch?v=td7ZJ9ORJW8
8/4/1958,Little Serenade,The Ames Brothers,1,False,True,True,True,little serenade (piccolissima serenata),the ames brothers - topic,https://www.youtube.com/watch?v=wNBI5JY8eLc
8/4/1958,Fool's Paradise,The Crickets,2,False,True,False,True,fool's paradise,buddy holly - topic,https://www.youtube.com/watch?v=7m3svLsyN_4
8/4/1958,Over And Over,Bobby Day,2,False,True,True,True,over and over,bobby day - topic,https://www.youtube.com/watch?v=LhJQbtSMSXU
8/4/1958,Don't Go Home,The Playmates,2,False,True,True,True,don't go home,the playmates - topic,https://www.youtube.com/watch?v=RokOz0s_Y_g
8/4/1958,Itchy Twitchy Feeling,Bobby Hendricks,2,False,True,True,True,itchy twichy feeling,bobby hendricks - topic,https://www.youtube.com/watch?v=SgGP6VhQAhc
8/4/1958,You Need Hands,Eydie Gorme,2,False,True,False,True,you neede hands,eydie gormé - topic,https://www.youtube.com/watch?v=H3egXH8Le30
8/4/1958,Let's Go Steady For The Summer,The Three G's,2,False,True,True,True,let's go steady for the summer,the three g's - topic,https://www.youtube.com/watch?v=-cWXPi2eMII
8/4/1958,Win Your Love For Me,Sam Cooke,1,False,False,True,True,win your love for me,sam cooke,https://www.youtube.com/watch?v=-YijmNPq-GI
8/4/1958,Got A Match?,Frank Gallup,2,False,True,False,True,got a match,release - topic,https://www.youtube.com/watch?v=VbryJU15TkI
8/4/1958,Gotta Have Rain,Eydie Gorme,1,False,True,False,True,gotta have rain,eydie gormé - topic,https://www.youtube.com/watch?v=DqGtaQhf2Jg
8/4/1958,Leroy,Jack Scott,2,False,True,True,True,leroy,jack scott - topic,https://www.youtube.com/watch?v=sJp3tZtQRM0
8/4/1958,Stupid Cupid,Connie Francis,1,False,True,True,True,stupid cupid,connie francis - topic,https://www.youtube.com/watch?v=Y3edk9xfoUI
8/4/1958,Big Man,The Four Preps,2,False,True,True,True,big man,the four preps - topic,https://www.youtube.com/watch?v=VpGC9IMul9A
8/4/1958,Young And Warm And Wonderful,Tony Bennett,1,False,False,True,True,young and warm and wonderful,tony bennett,https://www.youtube.com/watch?v=bDRaGFaLHRM
8/4/1958,Hey Girl - Hey Boy,Oscar McLollie and Jeanette Baker,1,False,True,True,True,"hey girl, hey boy",oscar mclollie - topic,https://www.youtube.com/watch?v=G-9NfYXgyRM
8/4/1958,For Your Love,Ed Townsend,1,False,True,True,True,for your love,ed townsend - topic,https://www.youtube.com/watch?v=0sqRAQl4txk
8/4/1958,Padre,Toni Arden,2,False,True,True,True,padre,toni arden - topic,https://www.youtube.com/watch?v=F3r2x66sxwg
8/4/1958,You're Making A Mistake,The Platters,1,False,False,True,True,you're making a mistake,the platters,https://www.youtube.com/watch?v=HD1yYJlVWpY
8/4/1958,Delicious!,Jim Backus & Friend,3,False,True,True,True,delicious!,jim backus - topic,https://www.youtube.com/watch?v=ud2HCf0q8Uk
8/4/1958,Over And Over,Thurston Harris,2,False,True,True,True,over and over,thurston harris - topic,https://www.youtube.com/watch?v=Qhhtc0RXdic
8/4/1958,I Believe In You,Robert & Johnny,0,False,True,True,True,i believe in you,robert & johnny - topic,https://www.youtube.com/watch?v=eZAdMu7tJrA
8/4/1958,Little Mary,Fats Domino,2,False,True,True,True,little mary,fats domino - topic,https://www.youtube.com/watch?v=Z7JUOs2QRo4
8/4/1958,Come Closer To Me (Acercate Mas),Nat King Cole,2,False,False,True,True,acercate mas (come closer to me),nat king cole,https://www.youtube.com/watch?v=_z2JxOVKPFY
8/4/1958,The Purple People Eater Meets The Witch Doctor,Joe South,1,False,True,True,True,the purple people eater meets the witch doctor,joe south - topic,https://www.youtube.com/watch?v=SKReqRgZNKc
8/4/1958,Stay,The Ames Brothers,1,False,True,True,True,stay,the ames brothers - topic,https://www.youtube.com/watch?v=oLs-M8bZo5c
8/4/1958,Bird Dog,The Everly Brothers,1,False,False,True,True,bird dog,the everly brothers,https://www.youtube.com/watch?v=ESSlYHp8wPA
8/4/1958,Are You Really Mine,Jimmie Rodgers,1,False,True,True,True,are you really mine,jimmie rodgers - topic,https://www.youtube.com/watch?v=jQMYAMpeYro
8/4/1958,She Was Only Seventeen (He Was One Year More),Marty Robbins,3,False,True,True,True,she was only seventeen,marty robbins - topic,https://www.youtube.com/watch?v=VFTZ7iIMkJ8
8/4/1958,Nel Blu Dipinto Di Blu (Volaré),Domenico Modugno,5,False,True,True,True,nel blu dipinto di blu (volare),domenico modugno - topic,https://www.youtube.com/watch?v=ViJgTYju8Gg
8/4/1958,By The Light Of The Silvery Moon,Jimmy Bowen with the Rhythm Orchids,2,False,True,False,True,by the light of the silvery moon,buddy knox - topic,https://www.youtube.com/watch?v=igpZywy_omk
8/4/1958,Got A Match?,The Daddy-O's,2,False,True,True,True,got a match,the daddy-o's - topic,https://www.youtube.com/watch?v=k2gao8wofPs
8/4/1958,Just Like In The Movies,The Upbeats,2,False,True,True,True,just like in the movies,the upbeats - topic,https://www.youtube.com/watch?v=90Zg4A6c0b8
8/4/1958,Summertime Blues,Eddie Cochran,1,False,True,True,True,summertime blues,eddie cochran - topic,https://www.youtube.com/watch?v=1C38Zevwyx4
8/4/1958,Jealousy,Kitty Wells,1,False,True,True,True,jealousy,kitty wells - topic,https://www.youtube.com/watch?v=kJq3skGSCHk
8/4/1958,Beautiful Delilah,Chuck Berry,0,False,False,True,True,beautiful delilah,chuck berry,https://www.youtube.com/watch?v=UbOoYrGZ7tM
8/4/1958,I'll Get By (As Long As I Have You),Billy Williams,2,False,True,True,True,i'll get by as long as i have you,billy williams - topic,https://www.youtube.com/watch?v=pyR681uTqEg
8/4/1958,Try The Impossible,Lee Andrews And The Hearts,2,False,True,False,True,try the impossible,lee andrews & hearts - topic,https://www.youtube.com/watch?v=9_CTCYnA7Kg
8/4/1958,Betty Lou Got A New Pair Of Shoes,Bobby Freeman,2,False,True,True,True,betty lou got a new pair of shoes,bobby freeman - topic,https://www.youtube.com/watch?v=FQcKStP6tsM
8/4/1958,Midnight,Paul Anka,0,False,False,True,True,midnight,paul anka,https://www.youtube.com/watch?v=4dyYO0sl0iY
8/4/1958,Blip Blop,Bill Doggett,1,False,True,True,True,blip blop,bill doggett - topic,https://www.youtube.com/watch?v=h-vGzzOp1YM
8/4/1958,Johnny B. Goode,Chuck Berry,2,False,False,True,True,johnny b. goode,chuck berry,https://www.youtube.com/watch?v=Uf4rxCB4lys
8/4/1958,The Bird On My Head,David Seville,2,False,True,False,True,the bird on my head,ross bagdasarian sr. - topic,https://www.youtube.com/watch?v=iWpb-DS7DqI
8/4/1958,Happy Years,The Diamonds,1,False,True,True,True,happy years,the diamonds - topic,https://www.youtube.com/watch?v=eK0jjJpKkPw
8/4/1958,To Be Loved,Jackie Wilson,1,False,True,True,True,to be loved,jackie wilson - topic,https://www.youtube.com/watch?v=eT7kaTQWPO0
8/4/1958,One Summer Night,The Danleers,6,False,True,True,True,one summer night,the danleers - topic,https://www.youtube.com/watch?v=IvewtgXk2oc
8/4/1958,All I Have To Do Is Dream,The Everly Brothers,2,False,False,True,True,all i have to do is dream,the everly brothers,https://www.youtube.com/watch?v=BbrHRvnN8Lw
8/4/1958,Endless Sleep,Jody Reynolds,2,False,True,True,True,endless sleep,jody reynolds - topic,https://www.youtube.com/watch?v=DH23kYOzurI
8/4/1958,Just A Dream,Jimmy Clanton And His Rockets,1,False,True,False,True,just a dream,jimmy clanton & his rockets - topic,https://www.youtube.com/watch?v=Sd37l6sduf8
8/4/1958,Do You Want To Dance,Bobby Freeman,4,False,True,True,True,do you want to dance,bobby freeman - topic,https://www.youtube.com/watch?v=5tVlh4Yc3lI
8/4/1958,Everybody Loves A Lover,Doris Day,2,False,False,True,True,everybody loves a lover,doris day,https://www.youtube.com/watch?v=BR37DD-AV9o
8/4/1958,Left Right Out Of Your Heart (Hi Lee Hi Lo Hi Lup Up Up),Patti Page,2,False,True,True,True,left right out of your heart - hi lee hi lo hi lup up up,patti page - topic,https://www.youtube.com/watch?v=8vf63VO4lY4
8/4/1958,If Dreams Came True,Pat Boone,1,False,False,True,True,if dreams came true,pat boone,https://www.youtube.com/watch?v=CuVWdUOgVYA
8/4/1958,Ginger Bread,Frankie Avalon,2,False,True,True,True,ginger bread,frankie avalon - topic,https://www.youtube.com/watch?v=tDK34Wm0u0s
8/4/1958,Little Star,The Elegants,2,False,True,True,True,little star,the elegants - topic,https://www.youtube.com/watch?v=Aq_NVByTR7I
8/4/1958,For Your Precious Love,Jerry Butler and The Impressions,4,False,True,True,True,for your precious love,jerry butler - topic,https://www.youtube.com/watch?v=xWaGUkMRV8U
8/4/1958,Willie And The Hand Jive,The Johnny Otis Show,2,False,True,True,True,willie and the hand jive,johnny otis - topic,https://www.youtube.com/watch?v=rD5gVhI69c0
8/4/1958,Fever,Peggy Lee,1,False,False,True,True,fever,peggy lee,https://www.youtube.com/watch?v=JBANWpzsHts
8/4/1958,Rebel-'rouser,Duane Eddy His Twangy Guitar And The Rebels,2,False,True,True,True,rebel rouser,duane eddy - topic,https://www.youtube.com/watch?v=yzvlPKozW-A
8/4/1958,Hard Headed Woman,Elvis Presley With The Jordanaires,0,False,False,True,True,"hard headed woman (from the hal wallis production ""king creole"", a paramount picture)",elvis presley,https://www.youtube.com/watch?v=NvapU3P9Xf8
8/4/1958,Yakety Yak,The Coasters,6,False,True,True,True,yakety yak,the coasters - topic,https://www.youtube.com/watch?v=nqgj0EjQem8
8/4/1958,My True Love,Jack Scott,2,False,True,True,True,my true love,jack scott - topic,https://www.youtube.com/watch?v=RdMbtwFeVgM
8/4/1958,When,Kalin Twins,2,False,True,True,True,when,kalin twins - topic,https://www.youtube.com/watch?v=NRSggYveUPE
8/4/1958,Judy,Frankie Vaughan,1,False,True,True,True,judy,frankie vaughan - topic,https://www.youtube.com/watch?v=PpszFxj8Qbk
8/4/1958,Guess Things Happen That Way,Johnny Cash And The Tennessee Two,2,False,False,True,True,guess things happen that way,johnny cash,https://www.youtube.com/watch?v=mnVo3jEyfjU
8/4/1958,Patricia,Perez Prado And His Orchestra,2,False,True,False,True,patricia,pérez prado - topic,https://www.youtube.com/watch?v=PuP-CCx9hp4
8/4/1958,Poor Little Fool,Ricky Nelson,5,False,True,True,True,poor little fool,ricky nelson - topic,https://www.youtube.com/watch?v=HG6pIbNkQsI
8/4/1958,(It's Been A Long Time) Pretty Baby,Gino & Gina,2,False,True,False,True,pretty baby,release - topic,https://www.youtube.com/watch?v=8XGmn5KO1SA
8/4/1958,That's How Much I Love You,Pat Boone,1,False,False,True,True,that's how much i love you,pat boone,https://www.youtube.com/watch?v=lXGpSq7cLmg
8/4/1958,A Certain Smile,Johnny Mathis,1,False,False,True,True,a certain smile,johnny mathis,https://www.youtube.com/watch?v=e26e5kAUYn4
8/4/1958,Come What May,Clyde McPhatter,3,False,True,True,True,come what may,clyde mcphatter - topic,https://www.youtube.com/watch?v=a06f34l9f40
8/4/1958,Early In The Morning,Buddy Holly,2,False,True,True,True,early in the morning,buddy holly - topic,https://www.youtube.com/watch?v=CXPIMEHxZnk
8/4/1958,You Cheated,The Slades,2,False,True,True,True,you cheated,the slades - topic,https://www.youtube.com/watch?v=5kWD8zkOV6Q
8/4/1958,Jennie Lee,Jan & Arnie,2,False,True,True,True,jennie lee,jan & arnie - topic,https://www.youtube.com/watch?v=iyAfmCPGOUs
8/4/1958,Kathy-O,The Diamonds,2,False,True,True,True,kathy-o,the diamonds - topic,https://www.youtube.com/watch?v=7jpRXULOSzs
8/4/1958,Don't Ask Me Why,Elvis Presley With The Jordanaires,0,False,False,True,True,don't ask me why,elvis presley,https://www.youtube.com/watch?v=ztSnn0QzPNA
8/4/1958,"No Chemise, Please",Gerry Granahan,1,False,True,True,True,"no chemise, please",gerry granahan - topic,https://www.youtube.com/watch?v=bPNT7Ow0s7Y
8/4/1958,Somebody Touched Me,Buddy Knox with the Rhythm Orchids,1,False,True,True,True,somebody touched me,buddy knox - topic,https://www.youtube.com/watch?v=kbs2w5yHiPM
8/4/1958,The Freeze,Tony And Joe,2,False,True,False,True,the freeze,tony joe - topic,https://www.youtube.com/watch?v=jpmh5nFrR-M
8/4/1958,Blue Blue Day,Don Gibson,1,False,True,True,True,"blue, blue day",don gibson - topic,https://www.youtube.com/watch?v=V1EGBQnZN4c
8/4/1958,Crazy Eyes For You,Bobby Hamilton,2,False,True,True,True,crazy eyes for you,bobby hamilton - topic,https://www.youtube.com/watch?v=J0NioVGtvd0
8/4/1958,Western Movies,The Olympics,2,False,True,True,True,western movies,the olympics - topic,https://www.youtube.com/watch?v=5RoO7yX4YTY
8/4/1958,The Purple People Eater,Sheb Wooley,5,False,True,True,True,the purple people eater,sheb wooley - topic,https://www.youtube.com/watch?v=ewWt26PDj_U
8/4/1958,Moon Talk,Perry Como,2,False,False,True,True,moon talk,perry como,https://www.youtube.com/watch?v=MyStNoctQAw
8/4/1958,Chantilly Lace,Big Bopper,5,False,True,True,True,chantilly lace,the big bopper - topic,https://www.youtube.com/watch?v=IhEhCcXTHBw
8/4/1958,Secretly,Jimmie Rodgers,1,False,True,True,True,secretly,jimmie rodgers - topic,https://www.youtube.com/watch?v=ZXNKf_PIDzk
8/4/1958,Enchanted Island,The Four Lads,2,False,True,True,True,enchanted island,the four lads - topic,https://www.youtube.com/watch?v=4RPvDa3tNbE
8/4/1958,What Am I Living For,Chuck Willis,1,False,True,True,True,what am i living for,chuck willis - topic,https://www.youtube.com/watch?v=El5IFskYk2k
8/4/1958,Born Too Late,Poni-Tails,2,False,True,True,True,born too late,the poni-tails - topic,https://www.youtube.com/watch?v=k6IKMbr8xVU
8/11/1958,Lean Jean,Bill Haley And His Comets,2,False,True,True,True,lean jean,bill haley - topic,https://www.youtube.com/watch?v=i2bLiY0cOrQ
8/11/1958,Just Married,Marty Robbins,1,False,True,True,True,just married,marty robbins - topic,https://www.youtube.com/watch?v=YCgR9VFmJCs
8/11/1958,Drip Drop,The Drifters,0,False,True,True,True,drip drop,the drifters - topic,https://www.youtube.com/watch?v=EkPDczMboUk
8/4/1958,Rock-in Robin,Bobby Day,1,False,True,True,True,rockin' robin,bobby day - topic,https://www.youtube.com/watch?v=uLF3YZIjucs
8/11/1958,Nothing In The World,Nat King Cole,0,False,False,True,True,nothing in the world,nat king cole,https://www.youtube.com/watch?v=a9MwDd5a6S8
8/11/1958,Tears On My Pillow,Little Anthony And The Imperials,1,False,True,True,True,tears on my pillow,little anthony - topic,https://www.youtube.com/watch?v=x33hBl5HIi0
8/11/1958,Chariot Rock,The Champs,1,False,True,True,True,chariot rock,the champs - topic,https://www.youtube.com/watch?v=5arrDH6Q_6Y
8/11/1958,Midnighter,The Champs,1,False,True,True,True,midnighter,the champs - topic,https://www.youtube.com/watch?v=QPRXMQOsdw8
8/11/1958,Sunday Barbecue,Tennessee Ernie Ford,0,False,False,True,True,sunday barbecue,tennessee ernie ford tv,https://www.youtube.com/watch?v=2EcRu5y1bNA
8/11/1958,Down In Virginia,Jimmy Reed,8,False,True,True,True,down in virginia,lil jimmy reed - topic,https://www.youtube.com/watch?v=AgwgPlI_r-A
8/11/1958,Cerveza,Boots Brown And His Blockbusters,3,False,True,True,True,cerveza,boots brown - topic,https://www.youtube.com/watch?v=SP2TlwWoOBk
8/11/1958,La Paloma,Billy Vaughn And His Orchestra,5,False,True,True,True,la paloma,billy vaughn - topic,https://www.youtube.com/watch?v=gjbSyTCfXJ0
8/11/1958,Harvey's Got A Girl Friend,Royal Teens,1,False,True,True,True,harvey's got a girlfriend,the royal teens - topic,https://www.youtube.com/watch?v=FdIwjt6T9_Q
8/11/1958,Come In Stranger,Johnny Cash And The Tennessee Two,1,False,False,True,True,come in stranger,johnny cash,https://www.youtube.com/watch?v=_0OP5GvDbLE
8/11/1958,Moonlight Bay,The Drifters,1,False,True,True,True,moonlight bay,the drifters - topic,https://www.youtube.com/watch?v=vdbADmoOGaA
8/11/1958,Devoted To You,The Everly Brothers,1,True,False,True,True,the everly brothers - devoted to you (official audio),the everly brothers,https://www.youtube.com/watch?v=LsElCAi81YI
8/18/1958,"Summertime, Summertime",The Jamies,2,False,False,True,True,"summertime, summertime",the jamies,https://www.youtube.com/watch?v=Nw9qQ7wRGeI
8/11/1958,Alone With You,Faron Young,1,False,True,True,True,alone with you,faron young - topic,https://www.youtube.com/watch?v=WMNPRC30OOA
8/11/1958,The Wizard,Jimmie Rodgers,0,False,True,True,True,the wizard,jimmie rodgers - topic,https://www.youtube.com/watch?v=oCBofw2GZuo
8/18/1958,Borrowed Dreams,Bobby Helms,1,False,True,True,True,borrowed dreams,bobby helms - topic,https://www.youtube.com/watch?v=9AniIQIwRSM
8/11/1958,You're A Sweetheart,Little Willie John,2,False,True,True,True,you're a sweetheart,little willie john - topic,https://www.youtube.com/watch?v=D2Q7mdjlw1k
8/18/1958,Lazy Summer Night,The Four Preps,2,False,True,True,True,lazy summer night,the four preps - topic,https://www.youtube.com/watch?v=YaepZx9Mk8A
8/11/1958,Susie Darlin',Robin Luke,2,False,True,True,True,susie darlin',robin luke - topic,https://www.youtube.com/watch?v=VRzuIcz7kE0
8/18/1958,Straighten Up & Fly Right,DeJohn Sisters,1,False,True,False,True,straighten up and fly right,the de john sisters - topic,https://www.youtube.com/watch?v=EE0_HcHyJpM
8/18/1958,Near You,Roger Williams,1,False,False,True,True,near you,roger williams music,https://www.youtube.com/watch?v=Mx3xE0bCVCQ
8/18/1958,Who Are They To Say,The DeCastro Sisters,1,False,True,False,True,who are they to say,the de castro sisters - topic,https://www.youtube.com/watch?v=EkcfkrsZA3Q
8/18/1958,Ma Ma Ma Marie,The Gaylords,1,False,True,True,True,ma ma ma marie,the gaylords - topic,https://www.youtube.com/watch?v=qbSg0BlvUXA
8/18/1958,Fire Of Love,Jody Reynolds,2,False,True,True,True,fire of love,jody reynolds - topic,https://www.youtube.com/watch?v=6c8yXl0DgkQ
8/18/1958,It's All In The Game,Tommy Edwards,1,False,True,True,True,it's all in the game,tommy edwards - topic,https://www.youtube.com/watch?v=Y_DWxUb0vjs
8/18/1958,Where The Blue Of The Night,Tommy Mara,2,False,True,True,True,where the blues of the night,tommy mara - topic,https://www.youtube.com/watch?v=XNfgjEKKnss
8/18/1958,Gas Money,Jan & Arnie,2,False,True,True,True,gas money,jan & arnie - topic,https://www.youtube.com/watch?v=DEmpwUDSvmE
8/18/1958,Dance Everyone Dance,Betty Madigan,2,False,True,True,True,dance everyone dance,betty madigan - topic,https://www.youtube.com/watch?v=As0RS1M1nKE
8/18/1958,Going To Chicago Blues,Count Basie & His Orch.,0,False,False,True,True,going to chicago blues,count basie,https://www.youtube.com/watch?v=IE7-vOO69OM
8/18/1958,How The Time Flies,Jerry Wallace,2,False,True,True,True,how the time flies,jerry wallace - topic,https://www.youtube.com/watch?v=g_NxAD-6vyY
8/18/1958,Down The Aisle Of Love,The Quin-Tones,2,False,True,True,True,down the aisle of love,the quin-tones - topic,https://www.youtube.com/watch?v=z0BicUdAzws
8/18/1958,Devotion,Janice Harper,1,False,True,True,True,devotion,janice harper - topic,https://www.youtube.com/watch?v=muXDeZuMvig
8/18/1958,My Life,Chuck Willis,2,False,True,True,True,my life,chuck willis - topic,https://www.youtube.com/watch?v=cTSCAeo7Mf0
8/25/1958,Count Every Star,The Rivieras,2,False,True,True,True,count every star,the rivieras - topic,https://www.youtube.com/watch?v=vlpi6aIqJWY
8/25/1958,When Will I Know,George Hamilton IV,0,False,True,True,True,when will i know,george hamilton iv - topic,https://www.youtube.com/watch?v=brxOLJrao5Y
8/25/1958,City Lights,Ray Price,1,False,True,True,True,city lights,ray price - topic,https://www.youtube.com/watch?v=KH2zrXiWUio
8/25/1958,Treasure Of Your Love,Eileen Rodgers,3,False,True,True,True,treasure of your love,eileen rodgers - topic,https://www.youtube.com/watch?v=_iJ4WQ_05fI
8/25/1958,Carol,Chuck Berry,2,False,False,True,True,carol,chuck berry,https://www.youtube.com/watch?v=VNG0eq8qdD0
8/25/1958,Prisoner's Song,Warren Storm,1,False,True,True,True,prisoner's song,warren storm - topic,https://www.youtube.com/watch?v=GrtfreAqDp4
8/25/1958,Ramrod,Duane Eddy His Twangy Guitar And The Rebels,0,False,True,True,True,ramrod,duane eddy - topic,https://www.youtube.com/watch?v=VdlCtPzX8sE
8/25/1958,You Cheated,The Shields,3,False,True,True,True,you cheated,the shields - topic,https://www.youtube.com/watch?v=gwpvmR0cAhU
9/1/1958,Big Daddy,Jill Corey,0,False,True,True,True,big daddy,jill corey - topic,https://www.youtube.com/watch?v=unRAggZUkfg
8/25/1958,Strange Are The Ways Of Love,Gogi Grant,2,False,True,True,True,strange are the ways of love,gogi grant - topic,https://www.youtube.com/watch?v=PaZu7hs2PVk
8/25/1958,Topsy II,Cozy Cole,2,False,True,True,True,topsy,cozy cole - topic,https://www.youtube.com/watch?v=EZx_b-LHp0Y
9/1/1958,Week End,The Kingsmen,2,False,True,True,True,weekend,the kingsmen - topic,https://www.youtube.com/watch?v=mP0h_mp1q2Y
9/1/1958,La-Do-Dada,Dale Hawkins,2,False,True,True,True,la do dada,dale hawkins - topic,https://www.youtube.com/watch?v=X1-Hx_8aEMY
9/1/1958,Old MacDonald,The Chargers,2,False,True,False,True,old macdonald,jesse belvin - topic,https://www.youtube.com/watch?v=md5srkl6Jvk
9/1/1958,Pickle Up A Doodle,Teresa Brewer,1,False,True,True,True,pickle up a doodle,teresa brewer - topic,https://www.youtube.com/watch?v=IQdVGMQlbzM
9/1/1958,Blue Ribbon Baby,Tommy Sands And The Raiders,2,False,True,True,True,blue ribbon baby,tommy sands - topic,https://www.youtube.com/watch?v=8jCRvtbwIKE
9/1/1958,Up Until Now,Johnnie Ray,1,False,True,True,True,up until now,johnnie ray - topic,https://www.youtube.com/watch?v=Z20PLKqxgSs
9/1/1958,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,2,False,True,True,True,tea for two cha - cha,tommy dorsey - topic,https://www.youtube.com/watch?v=NfCOjEQuzdA
9/1/1958,Over The Weekend,The Playboys,2,False,True,True,True,over the weekend,the playboys - topic,https://www.youtube.com/watch?v=0d6EbrPPoVg
9/1/1958,"Volare (Nel Blu, Dipinto Di Blu)",The McGuire Sisters,0,False,True,True,True,volare (nel blu dipinto di blu),the mcguire sisters - topic,https://www.youtube.com/watch?v=73r5cDxCxwc
9/1/1958,"Promise Me, Love",Andy Williams,0,False,False,True,True,"promise me, love",andy williams,https://www.youtube.com/watch?v=FP2U74kARj0
9/8/1958,Your Cheatin' Heart,George Hamilton IV,2,False,True,True,True,your cheatin' heart,george hamilton iv - topic,https://www.youtube.com/watch?v=Cippt_x-XfI
9/8/1958,Guess I've Been Around Too Long,Carl Smith,0,False,True,True,True,guess i've been around too long,carl smith - topic,https://www.youtube.com/watch?v=6I-HXjUqeNA
9/8/1958,The Ballad Of Thunder Road,Robert Mitchum,4,False,True,True,True,the ballad of thunder road,robert mitchum - topic,https://www.youtube.com/watch?v=yOqTM355rNM
9/8/1958,Invitation To The Blues,Ray Price,1,False,True,True,True,invitation to the blues,ray price - topic,https://www.youtube.com/watch?v=fkrELbCC4l0
9/8/1958,Yes I Want You,Ivory Joe Hunter,0,False,True,True,True,yes i want you,ivory joe hunter - topic,https://www.youtube.com/watch?v=p-VI8YmCGDA
9/8/1958,Firefly,Tony Bennett,2,False,False,True,True,firefly,tony bennett,https://www.youtube.com/watch?v=_ffcPlPaagw
9/8/1958,My Lucky Love,Doug Franklin With The Bluenotes,3,False,True,True,True,my lucky love,doug franklin - topic,https://www.youtube.com/watch?v=8Cd-427c5JU
9/15/1958,The Secret,Gordon MacRae,2,False,True,True,True,the secret,gordon macrae - topic,https://www.youtube.com/watch?v=HN-DGp0IokI
9/15/1958,Mexican Hat Rock,The Applejacks,2,False,True,True,True,mexican hat rock,the applejacks - topic,https://www.youtube.com/watch?v=7t6lLT3Jsl4
9/15/1958,It's Only Make Believe,Conway Twitty,0,False,True,True,True,it's only make believe,conway twitty - topic,https://www.youtube.com/watch?v=0XbM7G-zJDY
9/15/1958,Baby Face,Little Richard,2,False,False,True,True,baby face,little richard,https://www.youtube.com/watch?v=VGsFjAw7ILA
9/22/1958,This Little Girl's Gone Rockin',Ruth Brown,2,False,True,True,True,this little girl's gone rockin',ruth brown - topic,https://www.youtube.com/watch?v=QNSxIP0FeZk
9/22/1958,"Gee, But It's Lonely",Pat Boone,2,False,False,True,True,"gee, but it's lonely",pat boone,https://www.youtube.com/watch?v=XimWR1xrVXU
9/15/1958,The End,Earl Grant,3,False,True,True,True,the end,earl grant - topic,https://www.youtube.com/watch?v=KGBdJv-BYkk
9/22/1958,For My Good Fortune,Pat Boone,1,False,False,True,True,for my good fortune,pat boone,https://www.youtube.com/watch?v=v05FdqP5GzQ
9/22/1958,Fibbin',Patti Page,2,False,True,True,True,fibbin',patti page - topic,https://www.youtube.com/watch?v=NgvSI_ukqts
9/22/1958,"Come On, Let's Go",Ritchie Valens,1,False,True,True,True,come on let’s go,ritchie valens - topic,https://www.youtube.com/watch?v=2PRvejWMWl4
9/15/1958,Ten Commandments Of Love,Harvey & The Moonglows,2,False,True,True,True,the ten commandments of love,the moonglows - topic,https://www.youtube.com/watch?v=dtNdA872TwU
9/22/1958,"Nine More Miles (The ""Faster-Faster"" Song)",Georgie Young,1,False,True,True,True,"nine more miles the ""faster faster"" song",georgie young and the rockin' bocs - topic,https://www.youtube.com/watch?v=MnPJJ9ZKOD8
9/15/1958,Big Brown Eyes,The Redjacks,2,False,True,False,True,big brown eyes,release - topic,https://www.youtube.com/watch?v=elj8aOoHki8
9/22/1958,Itchy Twitchy Feeling,The Swallows,3,False,True,True,True,itchy twitchy feeling,the swallows - topic,https://www.youtube.com/watch?v=C1kuSFDVVmo
9/22/1958,Many A Time,Steve Lawrence,0,False,True,True,True,many a time,steve lawrence - topic,https://www.youtube.com/watch?v=bOYcEw-U2iM
9/22/1958,The Day The Rains Came,Jane Morgan,2,False,True,True,True,the day the rains came,jane morgan - topic,https://www.youtube.com/watch?v=pPr1nZi7VfM
9/15/1958,There Goes My Heart,Joni James,2,False,True,True,True,there goes my heart,joni james - topic,https://www.youtube.com/watch?v=Rpt2LKfO6GY
9/22/1958,Young School Girl,Fats Domino,1,False,True,True,True,young school girl,fats domino - topic,https://www.youtube.com/watch?v=qUG35pJ07No
9/15/1958,I Wish,The Platters,1,False,False,True,True,i wish,the platters,https://www.youtube.com/watch?v=Udj7J_Nj9Jg
9/22/1958,Nothin' Shakin',Eddie Fontaine,3,False,True,True,True,nothin' shakin',eddie fontaine - topic,https://www.youtube.com/watch?v=BTdapZeuqzg
9/22/1958,You Got That Touch,Sonny James,2,False,True,True,True,you've got that touch,sonny james - topic,https://www.youtube.com/watch?v=80uvBtHC5bU
9/22/1958,We Have Love,Jackie Wilson,1,False,True,True,True,we have love,jackie wilson - topic,https://www.youtube.com/watch?v=67WLhYpY6E4
9/22/1958,"Wendy, Wendy",The Four Coins,2,False,True,True,True,wendy wendy,the four coins - topic,https://www.youtube.com/watch?v=A-aHwgnEa8s
9/29/1958,Look Who's Blue,Don Gibson,3,False,True,True,True,look who's blue,don gibson - topic,https://www.youtube.com/watch?v=GvUxTuWM2cI
9/22/1958,Hideaway,The Four Esquires,2,False,True,True,True,hideaway,the four esquires - topic,https://www.youtube.com/watch?v=6Nvnfnz5bXs
